timestamp x y z
644871371062153589 684 -363 613
644871371081894124 694 -355 616
644871371101634659 700 -330 629
644871371121375194 711 -300 639
644871371141115729 716 -289 652
644871371160856264 716 -294 669
644871371180749734 716 -302 679
644871371200485900 721 -312 679
644871371220222066 721 -320 673
644871371239958232 719 -325 662
644871371259694398 720 -311 653
644871371279430564 718 -304 646
644871371299166730 708 -303 648
644871371318902896 702 -305 649
644871371338639062 689 -309 653
644871371358375228 679 -319 653
644871371378111394 677 -328 649
644871371397847560 687 -333 645
644871371417583726 704 -320 645
644871371437319892 715 -306 655
644871371457056058 718 -294 663
644871371476792224 714 -292 684
644871371496528390 704 -285 707
644871371516264556 721 -291 696
644871371536000722 787 -328 676
644871371555736888 815 -366 655
644871371575473054 762 -372 641
644871371595209220 719 -368 617
644871371614945386 684 -377 598
644871371634681552 656 -380 592
644871371654417718 642 -380 591
644871371674153884 619 -381 596
644871371693890050 600 -381 607
644871371713626216 587 -375 622
644871371733362382 590 -355 633
644871371753098548 610 -342 637
644871371772834714 618 -345 655
644871371792570880 653 -321 672
644871371812307046 701 -277 691
644871371832043212 716 -237 715
644871371851779378 723 -201 737
644871371871515544 723 -177 757
644871371891175245 721 -183 763
644871371910913596 732 -211 756
644871371930651947 735 -249 750
644871371950390298 728 -267 739
644871371970128649 717 -270 717
644871371989867000 713 -271 689
644871372009605351 708 -265 667
644871372029343702 692 -273 649
644871372049082053 665 -283 647
644871372068820404 637 -294 650
644871372088558755 627 -302 654
644871372108297106 639 -307 649
644871372128035457 639 -313 645
644871372147773808 643 -315 647
644871372167512159 650 -320 639
644871372187250510 655 -324 642
644871372206988861 669 -322 652
644871372226727212 699 -276 677
644871372246465563 730 -211 687
644871372266203914 746 -128 718
644871372285942265 741 -102 742
644871372305680616 748 -80 773
644871372325418967 752 -103 795
644871372345157318 762 -118 786
644871372364895669 777 -150 773
644871372384634020 778 -188 737
644871372404372371 781 -219 708
644871372424110722 777 -242 687
644871372443849073 760 -240 631
644871372463587424 772 -241 634
644871372483325775 799 -273 646
644871372503064126 693 -294 585
644871372522802477 577 -305 584
644871372542540828 582 -324 584
644871372562279179 610 -376 553
644871372582017530 565 -386 562
644871372601813246 542 -385 593
644871372621549958 617 -369 605
644871372641286670 708 -349 596
644871372661023382 712 -361 602
644871372680760094 675 -371 629
644871372700496806 640 -301 675
644871372720233518 687 -180 676
644871372739970230 715 -86 726
644871372759706942 723 -45 774
644871372779443654 723 -18 800
644871372799180366 715 -35 835
644871372818917078 729 -69 829
644871372838653790 745 -104 784
644871372858390502 722 -101 760
644871372878127214 722 -101 738
644871372897863926 737 -102 729
644871372917600638 727 -87 727
644871372937337350 716 -72 731
644871372957074062 707 -61 739
644871372976810774 709 -62 742
644871372996547486 709 -73 744
644871373016284198 708 -86 750
644871373036020910 709 -97 761
644871373055757622 714 -104 752
644871373075494334 748 -121 766
644871373095231046 772 -128 767
644871373114967758 784 -113 758
644871373134704470 822 -108 739
644871373154441182 841 -111 729
644871373174177894 838 -124 723
644871373193914606 849 -148 699
644871373213651318 875 -81 625
644871373233388030 836 -33 629
644871373253124742 748 -38 665
644871373272861454 716 -31 694
644871373292598166 732 -92 717
644871373312449595 725 -85 721
644871373332183030 689 -83 732
644871373351916465 670 -85 731
644871373371649900 663 -82 734
644871373391383335 640 -95 758
644871373411116770 594 -109 812
644871373430850205 564 -114 856
644871373450583640 519 -85 874
644871373470317075 525 -22 930
644871373490050510 576 -32 955
644871373509783945 565 -50 969
644871373529517380 482 -37 1026
644871373549250815 380 -30 1046
644871373568984250 338 -11 1084
644871373588717685 370 -37 1134
644871373608451120 401 -81 1207
644871373628184555 392 -132 1293
644871373647917990 376 -201 1359
644871373667651425 368 -221 1464
644871373687384860 315 -268 1460
644871373707118295 306 -251 1388
644871373726851730 340 -185 1380
644871373746585165 309 -165 1360
644871373766318600 153 -190 1477
644871373786052035 120 -194 1462
644871373805785470 174 -169 1390
644871373825518905 132 -205 1369
644871373845252340 -57 -281 1447
644871373864985775 -139 -302 1455
644871373884719210 -104 -198 1262
644871373904452645 -71 -79 1012
644871373924186080 -165 -23 832
644871373943919515 -238 -31 720
644871373963652950 -222 -106 583
644871373983386385 -215 -188 436
644871374003119820 -246 -203 337
644871374022744954 -238 -221 227
644871374042481484 -253 -228 184
644871374062218014 -261 -153 130
644871374081954544 -283 -90 63
644871374101691074 -309 -52 10
644871374121427604 -298 -10 -27
644871374141164134 -260 -2 -53
644871374160900664 -147 -5 -71
644871374180637194 -91 -9 -65
644871374200373724 -79 2 -40
644871374220110254 -28 19 22
644871374239846784 37 30 117
644871374259583314 86 44 227
644871374279319844 146 60 330
644871374299056374 310 98 393
644871374318792904 362 136 484
644871374338529434 367 192 669
644871374358265964 335 154 871
644871374378002494 399 102 1092
644871374397739024 489 323 1305
644871374417475554 351 541 1580
644871374437212084 230 556 1948
644871374456948614 266 530 2280
644871374476685144 399 645 2510
644871374496421674 326 649 2683
644871374516158204 120 614 2808
644871374535894734 137 630 2781
644871374555631264 152 669 2602
644871374575367794 79 715 2385
644871374595104324 21 750 2139
644871374614840854 0 770 1929
644871374634577384 -29 757 1689
644871374654313914 -55 661 1516
644871374674050444 -108 562 1311
644871374693786974 -157 370 1092
644871374713523504 -168 106 965
644871374733381119 -136 82 818
644871374753114190 48 230 527
644871374772847261 126 244 303
644871374792580332 76 306 150
644871374812313403 -34 283 54
644871374832046474 -84 269 -58
644871374851779545 -32 220 -199
644871374871512616 93 105 -261
644871374891245687 218 32 -236
644871374910978758 260 37 -153
644871374930711829 202 91 -21
644871374950444900 114 177 127
644871374970177971 -24 211 171
644871374989911042 65 250 104
644871375009644113 451 448 -22
644871375029377184 820 745 77
644871375049110255 642 847 447
644871375068843326 516 757 910
644871375088576397 772 738 1387
644871375108309468 766 869 1734
644871375128042539 521 1070 1833
644871375147775610 495 1241 1988
644871375167508681 597 1177 2338
644871375187241752 472 957 2631
644871375206974823 536 737 2736
644871375226707894 505 628 2833
644871375246440965 533 627 2672
644871375266174036 398 679 2395
644871375285907107 419 812 2358
644871375305640178 367 885 2307
644871375325373249 187 916 2197
644871375345106320 36 976 2082
644871375364839391 -103 906 1825
644871375384572462 -307 954 1509
644871375404305533 -341 1005 1258
644871375424038604 -459 988 1019
644871375444020197 -563 873 882
644871375463746168 -555 680 765
644871375483472139 -461 496 634
644871375503198110 -325 365 389
644871375522924081 -78 336 172
644871375542650052 14 272 -29
644871375562376023 -18 205 -132
644871375582101994 -36 56 -186
644871375601827965 -8 -85 -235
644871375621553936 36 -208 -285
644871375641279907 49 -321 -311
644871375661005878 -8 -395 -291
644871375680731849 -52 -463 -252
644871375700457820 -69 -463 -219
644871375720183791 -66 -386 -148
644871375739909762 -35 -261 -79
644871375759635733 -83 -226 -49
644871375779361704 -10 -197 12
644871375799087675 192 -124 28
644871375818813646 368 54 105
644871375838539617 327 351 342
644871375858265588 400 482 587
644871375877991559 688 511 682
644871375897717530 1034 746 576
644871375917443501 676 1050 619
644871375937169472 506 1242 911
644871375956895443 912 1249 1338
644871375976621414 731 1297 1594
644871375996347385 321 1482 1631
644871376016073356 292 1654 1728
644871376035799327 393 1782 1902
644871376055525298 420 1853 2080
644871376075251269 515 1880 2181
644871376094977240 789 1891 2100
644871376114703211 545 1748 2091
644871376134429182 499 1633 2202
644871376153798358 610 1675 2135
644871376173534524 169 1675 1998
644871376193270690 18 1550 2122
644871376213006856 72 1427 2067
644871376232743022 0 1413 1744
644871376252479188 -127 1436 1499
644871376272215354 -155 1328 1475
644871376291951520 -198 1269 1335
644871376311687686 -277 1252 1041
644871376331423852 -336 1123 865
644871376351160018 -312 831 696
644871376370896184 -271 601 496
644871376390632350 -190 565 218
644871376410368516 -176 537 -40
644871376430104682 -181 382 -168
644871376449840848 -196 212 -204
644871376469577014 -158 40 -253
644871376489313180 -114 -223 -321
644871376509049346 -48 -451 -370
644871376528785512 -29 -511 -422
644871376548521678 -209 -568 -465
644871376568257844 -457 -630 -366
644871376587994010 -388 -615 -252
644871376607730176 -105 -612 -298
644871376627466342 30 -624 -294
644871376647202508 16 -573 -194
644871376666938674 3 -504 -148
644871376686674840 4 -462 -149
644871376706411006 56 -355 -130
644871376726147172 92 -188 -50
644871376745883338 39 -18 38
644871376765619504 -25 177 111
644871376785355670 -9 400 129
644871376805091836 158 635 118
644871376824828002 869 965 -105
644871376844564168 636 1541 190
644871376864332202 512 1644 646
644871376884067458 857 1623 959
644871376903802714 561 1702 1015
644871376923537970 688 1943 1038
644871376943273226 828 1979 1507
644871376963008482 798 1986 1913
644871376982743738 443 1994 2064
644871377002478994 500 2023 2217
644871377022214250 486 1949 2632
644871377041949506 452 1763 2903
644871377061684762 444 1726 2849
644871377081420018 570 1576 2714
644871377101155274 663 1517 2536
644871377120890530 604 1523 2195
644871377140625786 456 1572 1915
644871377160361042 219 1516 1737
644871377180096298 7 1372 1666
644871377199831554 -179 1177 1630
644871377219566810 -312 1032 1541
644871377239302066 -325 986 1485
644871377259037322 -396 900 1368
644871377278772578 -532 871 1021
644871377298507834 -336 840 740
644871377318243090 -85 858 432
644871377337978346 -42 828 115
644871377357713602 -21 709 -132
644871377377448858 -32 553 -326
644871377397184114 -92 305 -431
644871377416919370 -120 -35 -468
644871377436654626 -128 -290 -490
644871377456389882 -145 -478 -460
644871377476125138 -160 -571 -400
644871377495860394 -200 -511 -408
644871377515595650 -271 -501 -388
644871377535330906 -206 -535 -300
644871377555066162 -23 -521 -271
644871377574559329 83 -479 -268
644871377594301502 99 -381 -230
644871377614043675 15 -202 -234
644871377633785848 -56 -24 -192
644871377653528021 -43 109 -74
644871377673270194 29 239 51
644871377693012367 106 425 182
644871377712754540 217 540 313
644871377732496713 345 630 303
644871377752238886 396 692 572
644871377771981059 543 691 902
644871377791723232 695 760 1088
644871377811465405 658 819 1293
644871377831207578 637 891 1420
644871377850949751 683 1015 1518
644871377870691924 707 1213 1565
644871377890434097 622 1303 1618
644871377910176270 702 1327 1674
644871377929918443 842 1274 1667
644871377949660616 792 1242 1641
644871377969402789 777 1153 1561
644871377989144962 769 1036 1549
644871378008887135 798 938 1531
644871378028629308 742 790 1541
644871378048371481 711 628 1513
644871378068113654 1164 643 2244
644871378087855827 -966 1606 2077
644871378107598000 -518 -1116 1549
644871378127340173 549 -357 903
644871378147082346 898 248 855
644871378166824519 594 207 811
644871378186566692 669 143 833
644871378206308865 415 166 781
644871378226051038 432 -27 815
