timestamp ch1 ch2 ch3 ambient
644871663892504864 -457027 -431073 -418654 -544263
644871663899895868 -457019 -431022 -418477 -544296
644871663907286872 -456995 -430988 -418495 -544361
644871663914677876 -457002 -430946 -418486 -544325
644871663922068880 -456970 -430938 -418531 -544255
644871663929459884 -457063 -431005 -418542 -544279
644871663936850888 -457103 -431040 -418615 -544282
644871663944241892 -457156 -431127 -418672 -544245
644871663951632896 -457214 -431138 -418725 -544282
644871663959085805 -457192 -431296 -418771 -544207
644871663966473168 -457265 -431281 -418955 -544293
644871663973860531 -457424 -431385 -418975 -544268
644871663981247894 -457439 -431435 -419015 -544282
644871663988635257 -457572 -431531 -419187 -544272
644871663996022620 -457578 -431527 -419248 -544299
644871664003409983 -457641 -431652 -419339 -544303
644871664010797346 -457768 -431692 -419356 -544202
644871664018184709 -457799 -431809 -419479 -544326
644871664025572072 -457931 -431906 -419545 -544296
644871664032959435 -457902 -431847 -419768 -544378
644871664040346798 -457966 -432001 -419753 -544320
644871664047734161 -457989 -432072 -419814 -544319
644871664055121524 -458092 -432189 -419854 -544228
644871664062508887 -458152 -432174 -419928 -544296
644871664069896250 -458218 -432142 -420033 -544221
644871664077283613 -458197 -432152 -420011 -544104
644871664084670976 -458277 -432310 -420130 -544190
644871664091996452 -458321 -432381 -420190 -544367
644871664099387456 -458366 -432388 -420235 -544344
644871664106778460 -458433 -432403 -420213 -544296
644871664114169464 -458517 -432441 -420248 -544367
644871664121560468 -458434 -432418 -420269 -544317
644871664128951472 -458483 -432512 -420349 -544291
644871664136342476 -458513 -432538 -420296 -544324
644871664143733480 -458536 -432548 -420383 -544354
644871664151124484 -458649 -432565 -420371 -544314
644871664158515488 -458644 -432562 -420544 -544293
644871664165906492 -458593 -432656 -420472 -544337
644871664173297496 -458722 -432628 -420515 -544316
644871664180688500 -458725 -432645 -420518 -544263
644871664188079504 -458696 -432642 -420563 -544272
644871664195470508 -458755 -432643 -420512 -544335
644871664202861512 -458771 -432585 -420557 -544311
644871664210252516 -458783 -432634 -420599 -544264
644871664217643520 -458760 -432602 -420652 -544277
644871664224972635 -458751 -432658 -420613 -544209
644871664232367280 -458842 -432645 -420599 -544188
644871664239761925 -458866 -432670 -420628 -544257
644871664247156570 -458827 -432712 -420684 -544361
644871664254551215 -458873 -432831 -420735 -544347
644871664261945860 -458906 -432734 -420698 -544282
644871664269340505 -459002 -432721 -420726 -544268
644871664276735150 -458974 -432788 -420670 -544226
644871664284129795 -459097 -432777 -420771 -544241
644871664291524440 -459089 -432821 -420716 -544298
644871664298919085 -459059 -432834 -420773 -544268
644871664306313730 -459151 -432930 -420870 -544431
644871664313708375 -459151 -432941 -420855 -544361
644871664321103020 -459105 -432998 -420894 -544348
644871664328497665 -459163 -433058 -420984 -544273
644871664335892310 -459198 -433154 -421102 -544271
644871664343286955 -459195 -433145 -421072 -544298
644871664350681600 -459255 -433221 -421123 -544335
644871664358200045 -459438 -433382 -421355 -544445
644871664365587408 -459386 -433364 -421248 -544382
644871664372974771 -459384 -433452 -421321 -544469
644871664380362134 -459374 -433466 -421278 -544406
644871664387749497 -459452 -433529 -421315 -544360
644871664395136860 -459513 -433532 -421452 -544272
644871664402524223 -459433 -433542 -421467 -544314
644871664409911586 -459497 -433676 -421547 -544360
644871664417298949 -459548 -433633 -421477 -544358
644871664424686312 -459566 -433750 -421635 -544195
644871664432073675 -459570 -433701 -421733 -544252
644871664439461038 -459664 -433761 -421708 -544299
644871664446848401 -459735 -433828 -421764 -544334
644871664454235764 -459827 -433861 -421790 -544288
644871664461623127 -459823 -433807 -421703 -544229
644871664469010490 -459873 -433916 -421729 -544309
644871664476397853 -459939 -433938 -421800 -544247
644871664483785216 -459898 -433911 -421866 -544265
644871664491172589 -460047 -433958 -422041 -544396
644871664498559952 -460212 -433993 -422012 -544345
644871664505947315 -460115 -433984 -421925 -544236
644871664513334678 -460038 -433930 -421875 -544213
644871664520722041 -460061 -433975 -421926 -544288
644871664528109404 -460059 -433891 -421944 -544264
644871664535496767 -460074 -433912 -421871 -544253
644871664542884130 -460053 -433962 -421762 -544239
644871664550271493 -460101 -433913 -421779 -544209
644871664557658856 -460139 -433897 -421813 -544203
644871664565046219 -460120 -433859 -421818 -544294
644871664572433582 -460096 -433806 -421809 -544208
644871664579820945 -460129 -433865 -421785 -544302
644871664587208308 -460030 -433818 -421652 -544217
644871664594595671 -460080 -433786 -421666 -544287
644871664601983034 -460093 -433773 -421664 -544311
644871664609370397 -460087 -433660 -421600 -544290
644871664616757760 -460014 -433655 -421602 -544235
644871664624021339 -459992 -433489 -421450 -544221
644871664631415984 -459895 -433509 -421559 -544202
644871664638810629 -459896 -433561 -421450 -544294
644871664646205274 -459820 -433484 -421437 -544304
644871664653599919 -459780 -433419 -421396 -544299
644871664660994564 -459689 -433365 -421401 -544326
644871664668389209 -459701 -433417 -421395 -544338
644871664675783854 -459654 -433336 -421305 -544357
644871664683178499 -459679 -433366 -421330 -544328
644871664690573144 -459640 -433337 -421267 -544285
644871664697967789 -459578 -433271 -421117 -544293
644871664705362434 -459581 -433272 -421139 -544273
644871664712757079 -459552 -433223 -421016 -544303
644871664720151724 -459485 -433114 -421009 -544340
644871664727546369 -459427 -433058 -420925 -544188
644871664734941014 -459345 -432975 -420943 -544270
644871664742335659 -459330 -432916 -420874 -544218
644871664749730304 -459323 -432946 -420907 -544232
644871664757310646 -459322 -432878 -420817 -544289
644871664764694368 -459372 -432836 -420802 -544308
644871664772078090 -459281 -432816 -420765 -544247
644871664779461812 -459213 -432771 -420732 -544234
644871664786845534 -459280 -432765 -420663 -544228
644871664794229256 -459257 -432737 -420597 -544255
644871664801612978 -459316 -432660 -420553 -544327
644871664808996700 -459289 -432605 -420573 -544321
644871664816380422 -459189 -432561 -420539 -544293
644871664823764144 -459134 -432481 -420475 -544289
644871664831147866 -459076 -432521 -420426 -544269
644871664838531588 -459112 -432514 -420406 -544349
644871664845915310 -459075 -432456 -420470 -544300
644871664853299032 -459040 -432372 -420435 -544379
644871664860682754 -459043 -432328 -420316 -544276
644871664868066476 -459071 -432349 -420355 -544204
644871664875450198 -458917 -432395 -420239 -544255
644871664882833920 -459030 -432204 -420289 -544263
644871664890093860 -458894 -432354 -420229 -544263
644871664897484864 -458923 -432367 -420222 -544208
644871664904875868 -458990 -432421 -420201 -544248
644871664912266872 -459038 -432304 -420193 -544250
644871664919657876 -458963 -432294 -420210 -544307
644871664927048880 -459045 -432346 -420321 -544215
644871664934439884 -459117 -432377 -420382 -544205
644871664941830888 -459143 -432513 -420461 -544253
644871664949221892 -459299 -432530 -420513 -544222
644871664956612896 -459417 -432564 -420624 -544216
644871664964003900 -459435 -432611 -420735 -544213
644871664971394904 -459462 -432682 -420802 -544241
644871664978785908 -459594 -432681 -420824 -544259
644871664986176912 -459644 -432855 -420896 -544236
644871664993567916 -459772 -433008 -420960 -544339
644871665000958920 -459832 -433064 -420989 -544323
644871665008349924 -459919 -433132 -421123 -544336
644871665015740928 -459892 -433187 -421228 -544291
644871665023070043 -460013 -433358 -421389 -544286
644871665030464688 -460050 -433341 -421395 -544290
644871665037859333 -460147 -433365 -421441 -544348
644871665045253978 -460070 -433393 -421422 -544273
644871665052648623 -460130 -433470 -421494 -544297
644871665060043268 -460212 -433524 -421539 -544365
644871665067437913 -460246 -433626 -421612 -544370
644871665074832558 -460268 -433672 -421590 -544297
644871665082227203 -460288 -433710 -421710 -544231
644871665089621848 -460313 -433777 -421685 -544240
644871665097016493 -460350 -433879 -421722 -544131
644871665104411138 -460385 -433925 -421843 -544206
644871665111805783 -460490 -433996 -421976 -544236
644871665119200428 -460597 -434073 -422014 -544168
644871665126595073 -460652 -434095 -422036 -544223
644871665133989718 -460745 -434149 -422101 -544250
644871665141384363 -460718 -434299 -422225 -544305
644871665148779008 -460807 -434357 -422202 -544362
644871665156297453 -460849 -434228 -422242 -544277
644871665163684816 -460912 -434377 -422291 -544367
644871665171072179 -460899 -434452 -422314 -544231
644871665178459542 -460956 -434525 -422380 -544349
644871665185846905 -460923 -434556 -422365 -544276
644871665193234268 -460989 -434676 -422479 -544235
644871665200621631 -461056 -434674 -422457 -544263
644871665208008994 -461056 -434710 -422461 -544239
644871665215396357 -461113 -434790 -422575 -544255
644871665222783720 -461118 -434823 -422689 -544257
644871665230171083 -461194 -435049 -422747 -544228
644871665237558446 -461146 -434987 -422796 -544230
644871665244945809 -461165 -435086 -422927 -544232
644871665252333172 -461335 -435144 -422982 -544223
644871665259720535 -461408 -435217 -422979 -544212
644871665267107898 -461517 -435299 -423089 -544263
644871665274495261 -461496 -435375 -423219 -544279
644871665281882624 -461537 -435472 -423381 -544258
644871665289269997 -461601 -435685 -423445 -544323
644871665296657360 -461624 -435634 -423451 -544292
644871665304044723 -461676 -435784 -423600 -544300
644871665311432086 -461790 -435848 -423657 -544262
644871665318819449 -461787 -435915 -423644 -544240
644871665326206812 -461884 -435946 -423798 -544247
644871665333594175 -461854 -435949 -423832 -544306
644871665340981538 -461996 -436087 -423881 -544307
644871665348368901 -461946 -436089 -423959 -544321
644871665355756264 -461953 -436202 -424044 -544301
644871665363143627 -461996 -436124 -424050 -544282
644871665370530990 -462027 -436174 -424163 -544269
644871665377918353 -461964 -436144 -424151 -544218
644871665385305716 -461937 -436240 -424129 -544266
644871665392693079 -461934 -436225 -424205 -544290
644871665400080442 -461997 -436247 -424169 -544226
644871665407467805 -461947 -436228 -424105 -544264
644871665414855168 -461891 -436127 -424044 -544211
644871665422118747 -462025 -436217 -424071 -544280
644871665429513392 -462067 -436168 -424020 -544219
644871665436908037 -462017 -436138 -423977 -544169
644871665444302682 -461999 -436043 -423961 -544201
644871665451697327 -461861 -436037 -423921 -544309
644871665459091972 -461872 -436066 -423897 -544290
644871665466486617 -461950 -436070 -423864 -544266
644871665473881262 -461892 -436032 -423844 -544288
644871665481275907 -461947 -436053 -423809 -544246
644871665488670552 -461854 -435962 -423717 -544155
644871665496065197 -461898 -435907 -423728 -544212
644871665503459842 -461910 -435916 -423751 -544265
644871665510854487 -461842 -435952 -423673 -544218
644871665518249132 -461795 -435953 -423679 -544166
644871665525643777 -461784 -435873 -423582 -544080
644871665533038422 -461851 -435911 -423719 -544204
644871665540433067 -461824 -435974 -423685 -544134
644871665547827712 -461745 -435941 -423621 -544273
644871665555284260 -461803 -435791 -423677 -544337
644871665562675264 -461714 -435813 -423592 -544280
644871665570066268 -461620 -435852 -423556 -544194
644871665577457272 -461660 -435833 -423506 -544220
644871665584848276 -461590 -435841 -423569 -544271
644871665592239280 -461562 -435890 -423495 -544306
644871665599630284 -461514 -435930 -423428 -544269
644871665607021288 -461413 -435836 -423358 -544218
644871665614412292 -461374 -435890 -423234 -544270
644871665621803296 -461374 -435861 -423241 -544186
644871665629194300 -461333 -435779 -423149 -544215
644871665636585304 -461290 -435694 -423122 -544181
644871665643976308 -461301 -435722 -423185 -544231
644871665651367312 -461267 -435678 -423094 -544242
644871665658758316 -461172 -435612 -423029 -544296
644871665666149320 -461165 -435649 -423086 -544281
644871665673540324 -461101 -435703 -423025 -544305
644871665680931328 -461101 -435648 -422949 -544186
644871665688384237 -461132 -435600 -422855 -544385
644871665695771600 -461084 -435587 -422874 -544290
644871665703158963 -461005 -435479 -422799 -544279
644871665710546326 -461003 -435533 -422829 -544373
644871665717933689 -460961 -435456 -422761 -544294
644871665725321052 -460890 -435450 -422739 -544147
644871665732708415 -460897 -435468 -422669 -544252
644871665740095778 -460848 -435370 -422621 -544182
644871665747483141 -460778 -435407 -422522 -544238
644871665754870504 -460702 -435315 -422547 -544238
644871665762257867 -460707 -435262 -422425 -544247
644871665769645230 -460671 -435276 -422430 -544266
644871665777032593 -460575 -435233 -422390 -544241
644871665784419956 -460458 -435238 -422380 -544255
644871665791807319 -460379 -435218 -422280 -544214
644871665799194682 -460453 -435162 -422284 -544213
